,X2,name,Plate,well_type,wga_cp,wgs_run_id,raw_read_count,final_assembly_length,max_contig_length,gc_content,checkM_estimated_completeness,total_CDS_count,hypothetical_cds_fraction,average_cds_length,number_multi_copy,checkM_classification,SSU_classification_1,SSU_classification_2,SSU_classification_3,notes,eventnum,well2,X531.40..488.,X572.27..488.,X692.40..488.,Trigger.Pulse.Width,SSC,FSC,estimated_diameter,PCA_analysis_Action,PCA_analysis_Note,Location,Sample_collection_Date,FACS_date,gate,depth..m.,sample,slope,intercept,normalized_531_value,Predicted_respiration_rate_fmol_O2perhr,lower_resp_bound,upper_resp_bound,SAG,GTDB_classification,GTDBtk_classification
4124,M14,AH-657-M14,AH-657,1 cell,1.571222365,AH-657,3671341,1424334,215476,36.5551198,56.17,1369.0,0.19649379100000003,943.3184805999999,0,k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;f__;g__;s__,no SSU regions found,,,,1944978,M14,283.83370410000003,33.07739123,14.12616953,7922,29.06965927,51.75940292,0.6,,,EBB Bigelow dock,190402,190402,Respiring cells (RSG-positive),1meter,AH-657-M14,0.034069999999999996,-0.23915999999999998,9.43105,0.0248345495915775,0.0041091405265649295,0.15009339530476098,AH-657-M14,Amylibacter,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Amylibacter;s__
4125,M15,AH-657-M15,AH-657,1 cell,1.384470902,AH-657,3812062,2000502,472313,34.23010824,90.76,1801.0,0.318711827,1002.0527480000001,0,k__Bacteria;p__Bacteroidetes;c__Flavobacteriia;o__Flavobacteriales;f__Flavobacteriaceae;g__Polaribacter,k__Bacteria;p__Bacteroidetes;c__Flavobacteriia;o__Flavobacteriales;f__Flavobacteriaceae;g__Polaribacter_2;s__?,,,,1951867,M15,541.0985463,49.90926249,24.02233585,7259,25.77471356,42.78451577,0.56,,,EBB Bigelow dock,190402,190402,Respiring cells (RSG-positive),1meter,AH-657-M15,0.034069999999999996,-0.23915999999999998,18.1961,0.13622106570452197,0.0223720418988183,0.829436080336322,AH-657-M15,Polaribacter,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Polaribacter;s__
4126,M16,AH-657-M16,AH-657,1 cell,1.448237273,AH-657,3092801,808430,75752,38.01788652,56.9,802.0,0.265586035,938.8940150000001,0,k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Thiotrichales;f__Francisellaceae;g__Francisella,no SSU regions found,,,,1960690,M16,65.92205872,8.296296739,9.765288056000001,6802,38.86320149,33.21714518,0.51,,,EBB Bigelow dock,190402,190402,Respiring cells (RSG-positive),1meter,AH-657-M16,0.034069999999999996,-0.23915999999999998,2.0068,0.00587411922632282,0.0009611303276350619,0.0359007261480952,AH-657-M16,D2472,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__SAR86;f__D2472;g__D2472;s__
4127,M17,AH-657-M17,AH-657,1 cell,1.901190512,AH-657,4005262,950260,76271,33.02917096,20.83,906.0,0.36975717399999997,934.8940397,3,NA;unresolved,no SSU regions found,,,,1968398,M17,237.5710171,24.11705194,31.23848342,7022,36.47125296,33.82009356,0.51,,,EBB Bigelow dock,190402,190402,Respiring cells (RSG-positive),1meter,AH-657-M17,0.034069999999999996,-0.23915999999999998,7.8548800000000005,0.0182865694542017,0.00302257497279397,0.110633689954177,AH-657-M17,TCS55,d__Bacteria;p__Marinisomatota;c__Marinisomatia;o__Marinisomatales;f__TCS55;g__TCS55;s__
4128,M18,AH-657-M18,AH-657,1 cell,1.036406245,AH-657,3237090,3445348,342827,52.39819026,83.45,3071.0,0.298274178,973.6239009999999,0,k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__;f__;g__;s__,k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Oceanospirillales;f__OM182_clade;g__?;s__?,,,,1976563,M18,107.9603193,10.71591591,12.78466796,8211,114.7501912,114.8954246,0.82,,,EBB Bigelow dock,190402,190402,Respiring cells (RSG-positive),1meter,AH-657-M18,0.034069999999999996,-0.23915999999999998,3.43905,0.007757638131336209,0.00127363362637082,0.0472513822897761,AH-657-M18,UBA4582,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__HTCC2089;g__UBA4582;s__UBA4582 sp002386885
4129,M19,AH-657-M19,AH-657,1 cell,1.388337589,AH-657,3986015,1827589,305262,30.56929102,78.99,1832.0,0.259825328,906.0136463,0,k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodospirillales;f__Rhodospirillaceae;unresolved,k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rickettsiales;f__SAR116_clade;g__?;s__?,,,,1984015,M19,11.20568672,2.543645254,1.023316002,7663,19.48924081,60.73615093,0.64,,,EBB Bigelow dock,190402,190402,Respiring cells (RSG-positive),1meter,AH-657-M19,0.034069999999999996,-0.23915999999999998,0.142618,0.00409005951904159,0.0006656822385253821,0.0251299883054712,AH-657-M19,AAA536-G10,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Puniceispirillales;f__AAA536-G10;g__;s__
4130,M20,AH-657-M20,AH-657,1 cell,1.12954963,AH-657,3408372,1884018,318114,46.42269872,87.96,1845.0,0.21680216800000002,933.6731707,0,k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__;f__;g__;s__,k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Oceanospirillales;f__Litoricolaceae;g__Litoricola;s__?,,,,1992651,M20,19.36365359,2.7596686089999998,1.02374754,7851,40.32652691,77.13794528,0.7,,,EBB Bigelow dock,190402,190402,Respiring cells (RSG-positive),1meter,AH-657-M20,0.034069999999999996,-0.23915999999999998,0.42056000000000004,0.00431687496629794,0.000703197505455188,0.0265009607259441,AH-657-M20,Litoricola,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Litoricolaceae;g__Litoricola;s__
4131,M21,AH-657-M21,AH-657,1 cell,2.169730097,190513_NB502014_0109_AHK7HKAFXY,636434,240896,79421,30.800428399999998,13.79,220.0,0.340909091,995.0545455,0,k__Bacteria;p__Bacteroidetes;c__Flavobacteriia;o__Flavobacteriales;f__Flavobacteriaceae;g__Olleya,no SSUs were classified,,,,2002678,M21,321.515673,36.63564218,20.76743274,7190,22.20110096,28.75273749,0.48,,,EBB Bigelow dock,190402,190402,Respiring cells (RSG-positive),1meter,AH-657-M21,0.034069999999999996,-0.23915999999999998,10.7149,0.03186602891099,0.00527419977292087,0.192530401250557,,Unclassified,Unclassified
4132,M22,AH-657-M22,AH-657,1 cell,1.502585908,AH-657,3617207,1537778,270222,36.70438776,79.5,1521.0,0.18869165,939.3313608999999,0,k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Thiotrichales;p__;c__;o__;f__;g__;s__,k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Oceanospirillales;f__ZD0405;g__?;s__?,,,,2013871,M22,127.55952420000001,13.40285335,3.294285468,6927,17.67316992,29.25819692,0.48,,,EBB Bigelow dock,190402,190402,Respiring cells (RSG-positive),1meter,AH-657-M22,0.034069999999999996,-0.23915999999999998,4.10679,0.008831661549003809,0.00145197029323237,0.0537188991260372,AH-657-M22,Thioglobus,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__PS1;f__Thioglobaceae;g__Thioglobus;s__
4133,M23,AH-657-M23,AH-657,1 cell,3.43815089,190513_NB502014_0109_AHK7HKAFXY,624642,170025,18979,33.7644464,0.0,139.0,0.35971223,1041.791367,0,NA;unresolved,no SSU regions found,,,,2023351,M23,154.1225589,14.69519296,4.422734997,7511,13.33146662,49.9794536,0.59,,,EBB Bigelow dock,190402,190402,Respiring cells (RSG-positive),1meter,,0.034069999999999996,-0.23915999999999998,5.0118,0.0105284671045238,0.0017338234583762699,0.0639330486823899,,Unclassified,Unclassified
4134,N02,AH-657-N02,AH-657,1 cell,1.862741154,AH-657,3153239,1248706,109571,31.18043799,43.22,1225.0,0.247346939,898.0938776,0,k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodospirillales;f__Rhodospirillaceae;unresolved,k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rickettsiales;f__SAR116_clade;g__?;s__?,,,,2185255,N02,12.59739542,3.53360315,1.023028412,8007,23.92462916,63.98693512,0.65,,,EBB Bigelow dock,190402,190402,Respiring cells (RSG-positive),1meter,AH-657-N02,0.034069999999999996,-0.23915999999999998,0.19003299999999998,0.00412789179295931,0.000671938501034629,0.0253587056377093,AH-657-N02,AAA536-G10,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Puniceispirillales;f__AAA536-G10;g__;s__
4135,N03,AH-657-N03,AH-657,1 cell,1.750069169,AH-657,3244311,1208481,83921,52.03598567,32.25,1256.0,0.320063694,865.5055732000001,0,k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;f__;g__;s__,no SSU regions found,,,,2178166,N03,286.47866560000006,28.49928631,10.50713652,8342,44.52670984,76.78102513,0.7,,,EBB Bigelow dock,190402,190402,Respiring cells (RSG-positive),1meter,AH-657-N03,0.034069999999999996,-0.23915999999999998,9.52117,0.0252729785924939,0.004181839409221329,0.15273744025851702,AH-657-N03,Amylibacter,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Amylibacter;s__Amylibacter sp002387535
4136,N04,AH-657-N04,AH-657,1 cell,2.15244586,190513_NB502014_0109_AHK7HKAFXY,372660,132355,19680,34.257867100000006,0.0,103.0,0.32038835,1057.533981,0,k__Bacteria;p__Bacteroidetes;c__Flavobacteriia;o__Flavobacteriales;f__Flavobacteriaceae;g__Polaribacter;s__Polaribacter_irgensii,no SSU regions found,,,,2168919,N04,267.828288,30.30870515,36.20569224,11767,741.3019067,168.5802295,0.95,,,EBB Bigelow dock,190402,190402,Respiring cells (RSG-positive),1meter,,0.034069999999999996,-0.23915999999999998,8.88575,0.0223392809681238,0.0036952500936448603,0.135049986205546,,Unclassified,Unclassified
4137,N05,AH-657-N05,AH-657,1 cell,1.592729391,AH-657,3437343,1043217,104703,36.82100656,27.59,994.0,0.199195171,947.8360161,0,k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;f__;g__;s__,k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__?;s__?,,,,2162305,N05,437.6362432,47.80170192,25.21932152,7009,26.55420482,38.41250734,0.54,,,EBB Bigelow dock,190402,190402,Respiring cells (RSG-positive),1meter,AH-657-N05,0.034069999999999996,-0.23915999999999998,14.6711,0.0687018494009423,0.0113474091144486,0.415949056168239,AH-657-N05,Amylibacter,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Amylibacter;s__Amylibacter sp000153745
4138,N06,AH-657-N06,AH-657,1 cell,3.789732416,190513_NB502014_0109_AHK7HKAFXY,292443,350801,69737,33.55064552,32.57,340.0,0.226470588,968.4941176000001,0,k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;o__;f__;g__;s__,no SSU regions found,,,,2156020,N06,89.32823839,8.171324931000001,5.858983374,5908,7.057206289,9.699634534,0.32,,,EBB Bigelow dock,190402,190402,Respiring cells (RSG-positive),1meter,AH-657-N06,0.034069999999999996,-0.23915999999999998,2.80425,0.00685795395741314,0.00112431284141248,0.0418313575631784,AH-657-N06,MED-G78,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__SAR86;f__D2472;g__MED-G78;s__
4139,N07,AH-657-N07,AH-657,1 cell,1.67686388,AH-657,3471665,468317,41738,37.37318953,22.41,399.0,0.388471178,1028.736842,0,k__Bacteria;p__Bacteroidetes;c__Flavobacteriia;o__Flavobacteriales;f__Flavobacteriaceae;g__Ulvibacter;s__,no SSU regions found,,,,2146868,N07,432.13567120000005,49.95136532,25.42573039,7700,20.52947908,31.40575782,0.5,,,EBB Bigelow dock,190402,190402,Respiring cells (RSG-positive),1meter,AH-657-N07,0.034069999999999996,-0.23915999999999998,14.4837,0.0662467102484063,0.0109440969318009,0.401003997505178,AH-657-N07,HC6-5,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__HC6-5;s__
4140,N08,AH-657-N08,AH-657,1 cell,5.84125053,190513_NB502014_0109_AHK7HKAFXY,308464,53892,53892,43.02864989,0.0,70.0,0.942857143,717.8,0,NA;unresolved,no SSU regions found,,,,2138960,N08,34.46303457,6.687385322000001,4.927503633,6640,27.76396226,21.86667322,0.43,,,EBB Bigelow dock,190402,190402,Respiring cells (RSG-positive),1meter,,0.034069999999999996,-0.23915999999999998,0.9349959999999999,0.0047703879138356,0.0007782554150251491,0.0292405300485232,,Unclassified,Unclassified
4141,N10,AH-657-N10,AH-657,1 cell,3.670183096,190513_NB502014_0109_AHK7HKAFXY,602615,67227,11433,31.67328603,0.0,50.0,0.4,1057.64,0,NA;unresolved,no SSU regions found,,,,2124972,N10,631.5606151000001,73.87019378,47.24070892,8716,133.3334034,50.99405303,0.6,,,EBB Bigelow dock,190402,190402,Respiring cells (RSG-positive),1meter,,0.034069999999999996,-0.23915999999999998,21.2781,0.247833691728406,0.0403822902616982,1.52100186387862,,Unclassified,Unclassified
4142,N11,AH-657-N11,AH-657,1 cell,1.240704774,AH-657,3302734,930911,318041,37.53258904,43.1,911.0,0.23380900100000002,977.4774973,0,k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Thiotrichales;f__Francisellaceae;g__Francisella,no SSU regions found,,,,2118288,N11,45.62897602,5.967010965,3.77276849,6768,35.87141721,30.28315866,0.49,,,EBB Bigelow dock,190402,190402,Respiring cells (RSG-positive),1meter,AH-657-N11,0.034069999999999996,-0.23915999999999998,1.31542,0.005136132408906279,0.000838826467320952,0.0314485261845272,AH-657-N11,D2472,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__SAR86;f__D2472;g__D2472;s__
4143,N13,AH-657-N13,AH-657,1 cell,1.553880095,AH-657,3714196,729634,78952,37.11902132,25.86,664.0,0.350903614,961.9864457999998,0,k__Bacteria;p__Bacteroidetes;c__Flavobacteriia;o__Flavobacteriales;f__Flavobacteriaceae;g__Ulvibacter;s__,no SSU regions found,,,,2109422,N13,643.4765354,69.50899602,19.74286411,8654,11.35470306,66.90205425,0.66,,,EBB Bigelow dock,190402,190402,Respiring cells (RSG-positive),1meter,AH-657-N13,0.034069999999999996,-0.23915999999999998,21.6841,0.26816356891444104,0.0436405932473036,1.6478167307538403,AH-657-N13,HC6-5,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__HC6-5;s__
4144,N14,AH-657-N14,AH-657,1 cell,1.527957377,AH-657,3345797,1031590,99138,36.29116219,53.71,994.0,0.176056338,951.0985914999999,0,k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Thiotrichales;p__;c__;o__;f__;g__;s__,no SSU regions found,,,,2101484,N14,112.27756070000001,10.31836389,3.26157774,6348,16.88647738,15.35388423,0.38,,,EBB Bigelow dock,190402,190402,Respiring cells (RSG-positive),1meter,AH-657-N14,0.034069999999999996,-0.23915999999999998,3.5861400000000003,0.00798241205726318,0.0013109501321464901,0.0486051304999758,AH-657-N14,Thioglobus,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__PS1;f__Thioglobaceae;g__Thioglobus;s__
4145,N15,AH-657-N15,AH-657,1 cell,1.695590173,AH-657,3405614,788269,86166,35.71445788,29.31,696.0,0.37212643700000003,1016.4698279999999,0,k__Bacteria;p__Bacteroidetes;c__Flavobacteriia;o__Flavobacteriales;f__Flavobacteriaceae;unresolved,no SSU regions found,,,,2094478,N15,237.7380153,29.86053993,14.610761499999999,7022,30.67724864,28.02268633,0.48,,,EBB Bigelow dock,190402,190402,Respiring cells (RSG-positive),1meter,AH-657-N15,0.034069999999999996,-0.23915999999999998,7.86057,0.0183067857064424,0.00302593175797276,0.11075543988015499,AH-657-N15,MS024-2A,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__MS024-2A;s__MS024-2A sp000173095
4146,N16,AH-657-N16,AH-657,1 cell,1.971010902,190513_NB502014_0109_AHK7HKAFXY,389601,295664,20391,43.78618973,25.86,288.0,0.260416667,851.7708332999998,0,k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Oceanospirillales;f__Oceanospirillaceae;g__Marinobacterium,no SSU regions found,,,,2087203,N16,1056.933958,143.14023269999998,85.13629493,8387,91.53957394,75.07377964,0.69,,,EBB Bigelow dock,190402,190402,Respiring cells (RSG-positive),1meter,AH-657-N16,0.034069999999999996,-0.23915999999999998,35.7706,4.13394463268113,0.6265081548924959,27.277375549892998,AH-657-N16,ASP10-02a,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Nitrincolaceae;g__ASP10-02a;s__ASP10-02a sp002470565
4147,N17,AH-657-N17,AH-657,1 cell,1.705792408,AH-657,3659276,1177324,76379,33.274187899999994,50.78,1009.0,0.38354806700000005,1022.4727449999999,0,k__Bacteria;unresolved,no SSU regions found,,,,2079555,N17,175.37089550000002,26.13950525,12.23619768,7907,27.80691645,40.26423328,0.55,,,EBB Bigelow dock,190402,190402,Respiring cells (RSG-positive),1meter,AH-657-N17,0.034069999999999996,-0.23915999999999998,5.73573,0.0121176037885394,0.00199784534952771,0.0734973413286147,AH-657-N17,GCA-002717915,d__Bacteria;p__Marinisomatota;c__Marinisomatia;o__Marinisomatales;f__UBA1611;g__GCA-002717915;s__
4148,N18,AH-657-N18,AH-657,1 cell,1.25655528,AH-657,2939612,1065784,99651,52.83931829,28.45,1050.0,0.32,881.8114286,0,k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Roseobacter;s__Roseobacter_RCA_cluster,k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Planktomarina;s__?,,,,2071676,N18,498.95236100000005,51.24550317,32.93359649,9052,125.23256770000002,155.0349764,0.92,,,EBB Bigelow dock,190402,190402,Respiring cells (RSG-positive),1meter,AH-657-N18,0.034069999999999996,-0.23915999999999998,16.7601,0.103072132752011,0.0169744681384925,0.625873191629296,AH-657-N18,Planktomarina,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Planktomarina;s__Planktomarina temperata
4149,N20,AH-657-N20,AH-657,1 cell,15.96916667,190513_NB502014_0109_AHK7HKAFXY,2103620,85926,11739,38.27130321,0.0,79.0,0.253164557,891.0632911,0,NA;unresolved,no SSU regions found,,,,2054588,N20,529.141443,53.41474173,16.95067557,8156,70.12715664,68.78985818,0.67,,,EBB Bigelow dock,190402,190402,Respiring cells (RSG-positive),1meter,,0.034069999999999996,-0.23915999999999998,17.7887,0.12585972424241698,0.0206877382118911,0.7657033371232571,,Unclassified,Unclassified
4150,N21,AH-657-N21,AH-657,1 cell,3.011144252,190513_NB502014_0109_AHK7HKAFXY,544612,469467,61281,34.27269648,16.89,396.0,0.366161616,980.6893938999999,0,k__Bacteria;p__Bacteroidetes;c__Flavobacteriia;o__Flavobacteriales;f__Flavobacteriaceae;g__Olleya,no SSU regions found,,,,2045301,N21,859.0550517999999,102.8940204,57.72348443,8981,226.7089941,149.3252673,0.9,,,EBB Bigelow dock,190402,190402,Respiring cells (RSG-positive),1meter,AH-657-N21,0.034069999999999996,-0.23915999999999998,29.0288,1.11636078380065,0.176226883185428,7.07191421127654,AH-657-N21,Flavobacteriaceae,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__;s__
4151,O02,AH-657-O02,AH-657,1 cell,2.577885528,190513_NB502014_0109_AHK7HKAFXY,413961,519873,110992,36.70569543,12.07,519.0,0.215799615,882.4739883999999,0,k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;f__;g__;s__,no SSU regions found,,,,2194475,O02,464.8987714,44.87221822,24.09672425,7514,49.39984496,54.3613868,0.61,,,EBB Bigelow dock,190402,190402,Respiring cells (RSG-positive),1meter,AH-657-O02,0.034069999999999996,-0.23915999999999998,15.5999,0.0822806001724761,0.0135746135985294,0.498732219197482,AH-657-O02,Amylibacter,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Amylibacter;s__
4152,O03,AH-657-O03,AH-657,1 cell,2.224405908,190513_NB502014_0109_AHK7HKAFXY,408841,556739,86692,30.74474754,28.57,526.0,0.33460076,934.6806083999999,0,k__Bacteria;p__Bacteroidetes;c__Flavobacteriia;o__Flavobacteriales;f__Flavobacteriaceae;g__Kordia;s__Kordia_algicida,no SSU regions found,,,,2203170,O03,407.252052,37.94037005,10.03096635,7505,41.34805432,38.77046203,0.54,,,EBB Bigelow dock,190402,190402,Respiring cells (RSG-positive),1meter,AH-657-O03,0.034069999999999996,-0.23915999999999998,13.6359,0.0561909420434637,0.00929012483677305,0.33986862644018395,AH-657-O03,MAG-121220-bin8,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__MAG-121220-bin8;s__
4153,O04,AH-657-O04,AH-657,1 cell,1.600769147,AH-657,3561636,1679683,171180,36.71823791,63.14,1598.0,0.21464330399999998,951.6426783,0,k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;f__;g__;s__,k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__?;s__?,,,,2210974,O04,434.0224629,51.38252352,30.38547401,8525,43.05595268,52.82498172,0.61,,,EBB Bigelow dock,190402,190402,Respiring cells (RSG-positive),1meter,AH-657-O04,0.034069999999999996,-0.23915999999999998,14.548,0.0670790595611851,0.0110808510073286,0.406069915445761,AH-657-O04,Amylibacter,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Amylibacter;s__
4154,O05,AH-657-O05,AH-657,1 cell,2.119483563,190513_NB502014_0109_AHK7HKAFXY,528151,592063,64576,29.40379656,31.44,548.0,0.273722628,957.9762774000001,0,k__Bacteria;p__Bacteroidetes;c__Flavobacteriia;o__Flavobacteriales;f__Flavobacteriaceae;g__Kordia;s__Kordia_algicida,no SSU regions found,,,,2219194,O05,222.2607589,27.83428554,17.90315977,6889,2.6816726440000003,18.84549371,0.41,,,EBB Bigelow dock,190402,190402,Respiring cells (RSG-positive),1meter,AH-657-O05,0.034069999999999996,-0.23915999999999998,7.333260000000001,0.0165250263769524,0.0027300393923459197,0.100026577464261,AH-657-O05,MAG-121220-bin8,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__MAG-121220-bin8;s__
4155,O06,AH-657-O06,AH-657,1 cell,1.778189715,AH-657,3500599,1037581,291957,37.98315505,62.68,1063.0,0.23988711199999999,917.2822200999999,0,k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Thiotrichales;f__Francisellaceae;g__Francisella,no SSU regions found,,,,2229207,O06,41.50524935,3.3843867060000004,4.312256543,6799,24.34521275,16.88173164,0.39,,,EBB Bigelow dock,190402,190402,Respiring cells (RSG-positive),1meter,AH-657-O06,0.034069999999999996,-0.23915999999999998,1.17492,0.00499789749003399,0.0008159296242891549,0.0306141345739835,AH-657-O06,D2472,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__SAR86;f__D2472;g__D2472;s__
4156,O07,AH-657-O07,AH-657,1 cell,1.798042322,AH-657,3293065,750997,40429,53.60500774,25.01,779.0,0.329910141,827.4082157,0,k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Roseobacter;s__Roseobacter_RCA_cluster,k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Planktomarina;s__?,,,,2236792,O07,373.68852810000004,34.65731566,10.63191089,7920,46.11894824,56.74221043,0.62,,,EBB Bigelow dock,190402,190402,Respiring cells (RSG-positive),1meter,AH-657-O07,0.034069999999999996,-0.23915999999999998,12.4924,0.0450019022701456,0.00744560774081449,0.271995420445047,AH-657-O07,Planktomarina,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Planktomarina;s__Planktomarina temperata
